时间戳	借车需求	还车需求
2024-06-21 00:00	0	0
2024-06-21 00:15	0	0
2024-06-21 00:30	0	0
2024-06-21 00:45	0	0
2024-06-21 01:00	0	0
2024-06-21 01:15	0	0
2024-06-21 01:30	0	0
2024-06-21 01:45	0	0
2024-06-21 02:00	0	0
2024-06-21 02:15	0	0
2024-06-21 02:30	0	0
2024-06-21 02:45	0	0
2024-06-21 03:00	0	0
2024-06-21 03:15	0	0
2024-06-21 03:30	0	0
2024-06-21 03:45	0	0
2024-06-21 04:00	0	0
2024-06-21 04:15	0	0
2024-06-21 04:30	0	0
2024-06-21 04:45	0	0
2024-06-21 05:00	0	0
2024-06-21 05:15	0	0
2024-06-21 05:30	0	0
2024-06-21 05:45	0	0
2024-06-21 06:00	4	4
2024-06-21 06:15	2	3
2024-06-21 06:30	5	4
2024-06-21 06:45	4	2
2024-06-21 07:00	3	2
2024-06-21 07:15	0	0
2024-06-21 07:30	2	1
2024-06-21 07:45	2	3
2024-06-21 08:00	9	7
2024-06-21 08:15	12	10
2024-06-21 08:30	11	12
2024-06-21 08:45	9	10
2024-06-21 09:00	10	8
2024-06-21 09:15	8	9
2024-06-21 09:30	9	6
2024-06-21 09:45	11	9
2024-06-21 10:00	12	8
2024-06-21 10:15	12	5
2024-06-21 10:30	12	11
2024-06-21 10:45	10	8
2024-06-21 11:00	0	0
2024-06-21 11:15	1	0
2024-06-21 11:30	2	2
2024-06-21 11:45	3	1
2024-06-21 12:00	3	0
2024-06-21 12:15	0	0
2024-06-21 12:30	4	3
2024-06-21 12:45	4	1
2024-06-21 13:00	3	0
2024-06-21 13:15	3	2
2024-06-21 13:30	4	1
2024-06-21 13:45	2	5
2024-06-21 14:00	5	5
2024-06-21 14:15	6	3
2024-06-21 14:30	3	2
2024-06-21 14:45	3	4
2024-06-21 15:00	5	6
2024-06-21 15:15	4	7
2024-06-21 15:30	4	3
2024-06-21 15:45	3	5
2024-06-21 16:00	8	4
2024-06-21 16:15	6	7
2024-06-21 16:30	6	6
2024-06-21 16:45	6	5
2024-06-21 17:00	7	4
2024-06-21 17:15	6	7
2024-06-21 17:30	5	6
2024-06-21 17:45	6	4
2024-06-21 18:00	7	3
2024-06-21 18:15	6	5
2024-06-21 18:30	7	4
2024-06-21 18:45	5	6
2024-06-21 19:00	6	3
2024-06-21 19:15	5	4
2024-06-21 19:30	3	4
2024-06-21 19:45	1	0
2024-06-21 20:00	2	2
2024-06-21 20:15	3	4
2024-06-21 20:30	0	3
2024-06-21 20:45	0	3
2024-06-21 21:00	0	0
2024-06-21 21:15	2	2
2024-06-21 21:30	0	0
2024-06-21 21:45	0	0
2024-06-21 22:00	0	0
2024-06-21 22:15	0	0
2024-06-21 22:30	0	0
2024-06-21 22:45	0	0
2024-06-21 23:00	0	0
2024-06-21 23:15	0	0
2024-06-21 23:30	0	0
2024-06-21 23:45	0	0
