时间戳	借车需求	还车需求
2024-06-26 00:00	0	0
2024-06-26 00:15	0	0
2024-06-26 00:30	0	0
2024-06-26 00:45	0	0
2024-06-26 01:00	0	0
2024-06-26 01:15	1	0
2024-06-26 01:30	1	0
2024-06-26 01:45	1	1
2024-06-26 02:00	0	0
2024-06-26 02:15	1	1
2024-06-26 02:30	1	1
2024-06-26 02:45	1	0
2024-06-26 03:00	0	0
2024-06-26 03:15	1	1
2024-06-26 03:30	1	1
2024-06-26 03:45	0	0
2024-06-26 04:00	0	0
2024-06-26 04:15	1	0
2024-06-26 04:30	0	0
2024-06-26 04:45	0	0
2024-06-26 05:00	0	0
2024-06-26 05:15	0	0
2024-06-26 05:30	0	0
2024-06-26 05:45	0	0
2024-06-26 06:00	6	6
2024-06-26 06:15	7	5
2024-06-26 06:30	6	5
2024-06-26 06:45	6	6
2024-06-26 07:00	10	8
2024-06-26 07:15	9	10
2024-06-26 07:30	9	8
2024-06-26 07:45	9	6
2024-06-26 08:00	9	9
2024-06-26 08:15	9	7
2024-06-26 08:30	10	8
2024-06-26 08:45	9	8
2024-06-26 09:00	10	10
2024-06-26 09:15	11	9
2024-06-26 09:30	9	9
2024-06-26 09:45	8	7
2024-06-26 10:00	9	8
2024-06-26 10:15	9	9
2024-06-26 10:30	10	10
2024-06-26 10:45	11	8
2024-06-26 11:00	2	1
2024-06-26 11:15	3	3
2024-06-26 11:30	4	2
2024-06-26 11:45	2	2
2024-06-26 12:00	3	4
2024-06-26 12:15	5	2
2024-06-26 12:30	3	4
2024-06-26 12:45	5	4
2024-06-26 13:00	5	2
2024-06-26 13:15	5	4
2024-06-26 13:30	6	4
2024-06-26 13:45	5	4
2024-06-26 14:00	6	5
2024-06-26 14:15	7	7
2024-06-26 14:30	6	5
2024-06-26 14:45	6	7
2024-06-26 15:00	5	7
2024-06-26 15:15	5	5
2024-06-26 15:30	7	5
2024-06-26 15:45	7	5
2024-06-26 16:00	13	11
2024-06-26 16:15	13	12
2024-06-26 16:30	13	11
2024-06-26 16:45	12	13
2024-06-26 17:00	14	12
2024-06-26 17:15	14	13
2024-06-26 17:30	13	14
2024-06-26 17:45	14	12
2024-06-26 18:00	13	15
2024-06-26 18:15	13	14
2024-06-26 18:30	16	13
2024-06-26 18:45	13	13
2024-06-26 19:00	14	13
2024-06-26 19:15	14	13
2024-06-26 19:30	14	14
2024-06-26 19:45	13	14
2024-06-26 20:00	5	4
2024-06-26 20:15	4	5
2024-06-26 20:30	4	3
2024-06-26 20:45	2	2
2024-06-26 21:00	3	4
2024-06-26 21:15	3	1
2024-06-26 21:30	2	1
2024-06-26 21:45	3	2
2024-06-26 22:00	0	0
2024-06-26 22:15	0	0
2024-06-26 22:30	0	0
2024-06-26 22:45	0	0
2024-06-26 23:00	0	0
2024-06-26 23:15	0	0
2024-06-26 23:30	0	0
2024-06-26 23:45	0	0
