时间戳	借车需求	还车需求
2024-06-28 00:00	0	0
2024-06-28 00:15	0	0
2024-06-28 00:30	0	0
2024-06-28 00:45	0	0
2024-06-28 01:00	0	0
2024-06-28 01:15	0	0
2024-06-28 01:30	0	0
2024-06-28 01:45	0	0
2024-06-28 02:00	0	0
2024-06-28 02:15	0	0
2024-06-28 02:30	0	0
2024-06-28 02:45	0	0
2024-06-28 03:00	0	0
2024-06-28 03:15	0	0
2024-06-28 03:30	0	0
2024-06-28 03:45	0	0
2024-06-28 04:00	0	0
2024-06-28 04:15	0	0
2024-06-28 04:30	0	0
2024-06-28 04:45	0	0
2024-06-28 05:00	1	1
2024-06-28 05:15	1	1
2024-06-28 05:30	1	1
2024-06-28 05:45	1	1
2024-06-28 06:00	2	2
2024-06-28 06:15	2	3
2024-06-28 06:30	4	3
2024-06-28 06:45	5	5
2024-06-28 07:00	7	9
2024-06-28 07:15	10	10
2024-06-28 07:30	11	11
2024-06-28 07:45	15	15
2024-06-28 08:00	14	13
2024-06-28 08:15	15	19
2024-06-28 08:30	15	12
2024-06-28 08:45	12	14
2024-06-28 09:00	13	17
2024-06-28 09:15	13	11
2024-06-28 09:30	7	6
2024-06-28 09:45	6	6
2024-06-28 10:00	5	6
2024-06-28 10:15	6	7
2024-06-28 10:30	4	3
2024-06-28 10:45	8	10
2024-06-28 11:00	8	9
2024-06-28 11:15	14	13
2024-06-28 11:30	15	16
2024-06-28 11:45	13	12
2024-06-28 12:00	17	18
2024-06-28 12:15	17	18
2024-06-28 12:30	15	19
2024-06-28 12:45	17	20
2024-06-28 13:00	15	15
2024-06-28 13:15	15	18
2024-06-28 13:30	10	11
2024-06-28 13:45	9	7
2024-06-28 14:00	10	7
2024-06-28 14:15	6	7
2024-06-28 14:30	7	8
2024-06-28 14:45	7	5
2024-06-28 15:00	9	10
2024-06-28 15:15	8	10
2024-06-28 15:30	9	10
2024-06-28 15:45	8	8
2024-06-28 16:00	13	11
2024-06-28 16:15	11	9
2024-06-28 16:30	13	16
2024-06-28 16:45	12	10
2024-06-28 17:00	15	15
2024-06-28 17:15	14	14
2024-06-28 17:30	16	13
2024-06-28 17:45	16	18
2024-06-28 18:00	10	8
2024-06-28 18:15	12	13
2024-06-28 18:30	6	6
2024-06-28 18:45	6	7
2024-06-28 19:00	4	3
2024-06-28 19:15	5	4
2024-06-28 19:30	4	3
2024-06-28 19:45	6	5
2024-06-28 20:00	2	1
2024-06-28 20:15	2	2
2024-06-28 20:30	1	1
2024-06-28 20:45	1	1
2024-06-28 21:00	1	1
2024-06-28 21:15	1	1
2024-06-28 21:30	0	0
2024-06-28 21:45	0	0
2024-06-28 22:00	0	0
2024-06-28 22:15	0	0
2024-06-28 22:30	0	0
2024-06-28 22:45	0	0
2024-06-28 23:00	0	0
2024-06-28 23:15	0	0
2024-06-28 23:30	0	0
2024-06-28 23:45	0	0
